,full_name,緯度,経度
16081,北海道富良野市字山部東二十二線,43.229882,142.377304
16082,北海道富良野市字山部東二十三線,43.225002,142.376635
16083,北海道富良野市字山部東二十四線,43.219554,142.373524
16084,北海道富良野市字山部東二十五線,43.213533,142.37718
16085,北海道富良野市字山部東二十六線,43.210271,142.373416
16086,北海道富良野市字山部東二十七線,43.198993,142.363837
16087,北海道富良野市字老節布,43.235862,142.472938
16088,北海道富良野市字麓郷市街地,43.302836,142.525495
16089,北海道富良野市扇町,43.332943,142.39443
16090,北海道富良野市春日町,43.34187,142.396848
16091,北海道富良野市桂木町,43.35064,142.382749
16092,北海道富良野市北麻町,43.345647,142.401124
16093,北海道富良野市北の峰町,43.344035,142.366113
16094,北海道富良野市幸町,43.34301,142.387987
16095,北海道富良野市栄町,43.341929,142.391791
16096,北海道富良野市東雲町,43.346931,142.40481
16097,北海道富良野市新光町,43.350516,142.396808
16098,北海道富良野市新富町,43.347045,142.379508
16099,北海道富良野市末広町,43.340648,142.385682
16100,北海道富良野市住吉町,43.346808,142.393747
16101,北海道富良野市西麻町,43.343895,142.399188
16102,北海道富良野市錦町,43.350782,142.392231
16103,北海道富良野市西町,43.350819,142.376721
16104,北海道富良野市花園町,43.354876,142.390952
16105,北海道富良野市東麻町,43.344525,142.403809
16106,北海道富良野市東町,43.33767,142.398119
16107,北海道富良野市日の出町,43.345528,142.390141
16108,北海道富良野市北斗町,43.354919,142.380873
16109,北海道富良野市瑞穂町,43.346174,142.397143
16110,北海道富良野市緑町,43.333498,142.397448
16111,北海道富良野市南麻町,43.342394,142.401959
16112,北海道富良野市南町,43.328613,142.395325
16113,北海道富良野市本町,43.346953,142.386259
16114,北海道富良野市山部北町,43.244876,142.377986
16115,北海道富良野市山部中町,43.242934,142.382885
16116,北海道富良野市山部西町,43.241317,142.377393
16117,北海道富良野市山部東町,43.247417,142.385032
16118,北海道富良野市山部南町,43.239787,142.382137
16119,北海道富良野市弥生町,43.342298,142.378174
16120,北海道富良野市若葉町,43.338281,142.391906
16121,北海道富良野市若松町,43.344697,142.384366
16122,北海道登別市青葉町,42.398287,141.080418
16123,北海道登別市柏木町一丁目,42.417302,141.100103
16124,北海道登別市柏木町二丁目,42.419539,141.091938
16125,北海道登別市柏木町三丁目,42.419882,141.095228
16126,北海道登別市柏木町四丁目,42.421062,141.097387
16127,北海道登別市柏木町五丁目,42.428014,141.088433
16128,北海道登別市片倉町一丁目,42.418279,141.089114
16129,北海道登別市片倉町二丁目,42.419589,141.086774
16130,北海道登別市片倉町三丁目,42.414431,141.089705
16131,北海道登別市片倉町四丁目,42.413432,141.083592
16132,北海道登別市片倉町五丁目,42.415868,141.086249
16133,北海道登別市片倉町六丁目,42.418289,141.0835
16134,北海道登別市上登別町,42.490609,141.117622
16135,北海道登別市上鷲別町,42.400299,141.041612
16136,北海道登別市カルルス町,42.532164,141.095797
16137,北海道登別市川上町,42.43158,141.059101
16138,北海道登別市鉱山町,42.490208,141.028333
16139,北海道登別市幸町一丁目,42.423237,141.125623
16140,北海道登別市幸町二丁目,42.422449,141.127493
16141,北海道登別市幸町三丁目,42.428746,141.132784
16142,北海道登別市幸町四丁目,42.427558,141.134514
16143,北海道登別市幸町五丁目,42.433478,141.138909
16144,北海道登別市幸町六丁目,42.43189,141.140618
16145,北海道登別市栄町一丁目,42.369647,141.061335
16146,北海道登別市栄町二丁目,42.369071,141.062826
16147,北海道登別市栄町三丁目,42.377548,141.069405
16148,北海道登別市栄町四丁目,42.376926,141.070604
16149,北海道登別市桜木町一丁目,42.403054,141.097251
16150,北海道登別市桜木町二丁目,42.404515,141.094079
16151,北海道登別市桜木町三丁目,42.40699,141.089554
16152,北海道登別市桜木町四丁目,42.40553,141.087011
16153,北海道登別市桜木町五丁目,42.410335,141.085556
16154,北海道登別市桜木町六丁目,42.409601,141.082047
16155,北海道登別市札内町,42.471882,141.117954
16156,北海道登別市新栄町,42.430638,141.131127
16157,北海道登別市新川町一丁目,42.405993,141.100295
16158,北海道登別市新川町二丁目,42.407235,141.09818
16159,北海道登別市新川町三丁目,42.408693,141.094569
16160,北海道登別市新川町四丁目,42.411496,141.092268
16161,北海道登別市新生町一丁目,42.374698,141.063863
16162,北海道登別市新生町二丁目,42.378883,141.067771
16163,北海道登別市新生町三丁目,42.375922,141.061968
16164,北海道登別市新生町四丁目,42.38073,141.064945
16165,北海道登別市新生町五丁目,42.377503,141.059489
16166,北海道登別市新生町六丁目,42.381054,141.061363
16167,北海道登別市千歳町,42.434863,141.114119
16168,北海道登別市千歳町一丁目,42.415407,141.112135
16169,北海道登別市千歳町二丁目,42.420767,141.118763
16170,北海道登別市千歳町三丁目,42.420179,141.108087
16171,北海道登別市千歳町四丁目,42.419981,141.113152
16172,北海道登別市千歳町五丁目,42.423939,141.109646
16173,北海道登別市千歳町六丁目,42.425374,141.110334
16174,北海道登別市中央町一丁目,42.41193,141.108116
16175,北海道登別市中央町二丁目,42.409787,141.105538
16176,北海道登別市中央町三丁目,42.407472,141.103003
16177,北海道登別市中央町四丁目,42.410754,141.10395
16178,北海道登別市中央町五丁目,42.413221,141.103837
16179,北海道登別市中央町六丁目,42.413767,141.10692
16180,北海道登別市中央町七丁目,42.41569,141.107739
16181,北海道登別市常盤町一丁目,42.415961,141.10349
16182,北海道登別市常盤町二丁目,42.416932,141.105332
16183,北海道登別市常盤町三丁目,42.421821,141.105592
16184,北海道登別市常盤町四丁目,42.42256,141.101871
16185,北海道登別市常盤町五丁目,42.420983,141.099991
16186,北海道登別市常盤町六丁目,42.432038,141.09628
16187,北海道登別市富浦町,42.441114,141.135637
16188,北海道登別市富浦町一丁目,42.443211,141.156758
16189,北海道登別市富浦町二丁目,42.439875,141.15166
16190,北海道登別市富浦町三丁目,42.436092,141.146417
16191,北海道登別市富浦町四丁目,42.437885,141.14457
16192,北海道登別市富浦町五丁目,42.43959,141.14375
16193,北海道登別市富岸町,42.401494,141.060836
16194,北海道登別市富岸町一丁目,42.390454,141.071171
16195,北海道登別市富岸町二丁目,42.385403,141.068146
16196,北海道登別市富岸町三丁目,42.388684,141.060941
16197,北海道登別市中登別町,42.468701,141.159061
16198,北海道登別市登別温泉町,42.499363,141.142747
16199,北海道登別市登別東町一丁目,42.454637,141.181334
16200,北海道登別市登別東町二丁目,42.451398,141.176961
16201,北海道登別市登別東町三丁目,42.459648,141.179631
16202,北海道登別市登別東町四丁目,42.458731,141.174713
16203,北海道登別市登別東町五丁目,42.455546,141.168955
16204,北海道登別市登別本町一丁目,42.45005,141.172946
16205,北海道登別市登別本町二丁目,42.452486,141.164842
16206,北海道登別市登別本町三丁目,42.447206,141.165725
16207,北海道登別市登別港町一丁目,42.450674,141.181112
16208,北海道登別市登別港町二丁目,42.444507,141.170569
16209,北海道登別市富士町一丁目,42.41373,141.101878
16210,北海道登別市富士町二丁目,42.410422,141.10154
16211,北海道登別市富士町三丁目,42.40885,141.099671
16212,北海道登別市富士町四丁目,42.411084,141.099671
16213,北海道登別市富士町五丁目,42.413217,141.099483
16214,北海道登別市富士町六丁目,42.411992,141.096851
16215,北海道登別市富士町七丁目,42.415035,141.09604
16216,北海道登別市幌別町一丁目,42.406793,141.10422
16217,北海道登別市幌別町二丁目,42.405478,141.104426
16218,北海道登別市幌別町三丁目,42.410661,141.10933
16219,北海道登別市幌別町四丁目,42.409654,141.110384
16220,北海道登別市幌別町五丁目,42.414556,141.114255
16221,北海道登別市幌別町六丁目,42.413107,141.11498
16222,北海道登別市幌別町七丁目,42.418591,141.119638
16223,北海道登別市幌別町八丁目,42.417156,141.120346
16224,北海道登別市美園町一丁目,42.361564,141.044343
16225,北海道登別市美園町二丁目,42.363274,141.047885
16226,北海道登別市美園町三丁目,42.364254,141.042016
16227,北海道登別市美園町四丁目,42.365284,141.04637
16228,北海道登別市美園町五丁目,42.367573,141.040208
16229,北海道登別市美園町六丁目,42.37531,141.038533
16230,北海道登別市緑町一丁目,42.39856,141.091884
16231,北海道登別市緑町二丁目,42.403302,141.0901
16232,北海道登別市緑町三丁目,42.398808,141.086358
16233,北海道登別市緑町四丁目,42.402028,141.08662
16234,北海道登別市大和町一丁目,42.396677,141.092359
16235,北海道登別市大和町二丁目,42.385839,141.079512
16236,北海道登別市来馬町,42.462765,141.084589
16237,北海道登別市若草町一丁目,42.366289,141.053146
16238,北海道登別市若草町二丁目,42.369989,141.058001
16239,北海道登別市若草町三丁目,42.367496,141.050908
16240,北海道登別市若草町四丁目,42.371442,141.05548
16241,北海道登別市若草町五丁目,42.369275,141.046488
16242,北海道登別市若草町六丁目,42.373112,141.054428
16243,北海道登別市若山町一丁目,42.393792,141.083547
16244,北海道登別市若山町二丁目,42.390045,141.079369
16245,北海道登別市若山町三丁目,42.385548,141.074654
16246,北海道登別市若山町四丁目,42.381926,141.070431
16247,北海道登別市鷲別町一丁目,42.355333,141.049919
16248,北海道登別市鷲別町二丁目,42.358317,141.046112
16249,北海道登別市鷲別町三丁目,42.359163,141.049223
16250,北海道登別市鷲別町四丁目,42.361518,141.051931
16251,北海道登別市鷲別町五丁目,42.36519,141.055819
16252,北海道登別市鷲別町六丁目,42.360454,141.0546
16253,北海道恵庭市相生町,42.880707,141.586875
16254,北海道恵庭市有明町一丁目,42.888886,141.57097
16255,北海道恵庭市有明町二丁目,42.890646,141.57308
16256,北海道恵庭市有明町三丁目,42.891878,141.57511
16257,北海道恵庭市有明町四丁目,42.889578,141.577013
16258,北海道恵庭市有明町五丁目,42.888415,141.574785
16259,北海道恵庭市有明町六丁目,42.886399,141.573234
16260,北海道恵庭市漁太,42.941575,141.63541
16261,北海道恵庭市漁町,42.879454,141.573873
16262,北海道恵庭市泉町,42.87814,141.578085
16263,北海道恵庭市恵南,42.857507,141.583424
16264,北海道恵庭市大町一丁目,42.888567,141.568173
16265,北海道恵庭市大町二丁目,42.887042,141.568926
16266,北海道恵庭市大町三丁目,42.885706,141.569754
16267,北海道恵庭市大町四丁目,42.884218,141.57056
16268,北海道恵庭市柏木町一丁目,42.893308,141.559035
16269,北海道恵庭市柏木町二丁目,42.894879,141.561828
16270,北海道恵庭市柏木町三丁目,42.893763,141.563578
16271,北海道恵庭市春日,42.923612,141.629166
16272,北海道恵庭市上山口,42.895097,141.610072
16273,北海道恵庭市北柏木町一丁目,42.903238,141.560285
16274,北海道恵庭市北柏木町二丁目,42.901352,141.563323
16275,北海道恵庭市北柏木町三丁目,42.89732,141.553853
16276,北海道恵庭市北柏木町四丁目,42.904115,141.557086
16277,北海道恵庭市北柏木町五丁目,42.907605,141.5537
16278,北海道恵庭市北島,42.973995,141.608263
16279,北海道恵庭市京町,42.881624,141.577974
16280,北海道恵庭市恵央町,42.893339,141.571325
16281,北海道恵庭市黄金北一丁目,42.890622,141.583022
16282,北海道恵庭市黄金北二丁目,42.887107,141.584066
16283,北海道恵庭市黄金北三丁目,42.889875,141.58634
16284,北海道恵庭市黄金北四丁目,42.893274,141.588853
